sample,init_iter,final_iter,init_image_mse_256,final_image_mse_256,init_image_mae_256,final_image_mae_256,init_image_rmse_256,final_image_rmse_256,init_image_mse_480,final_image_mse_480,init_image_mae_480,final_image_mae_480,init_image_rmse_480,final_image_rmse_480,init_dobs_abs_loss,final_dobs_abs_loss,init_dobs_rel_l1,final_dobs_rel_l1,init_dobs_rel_l2,final_dobs_rel_l2,init_image_psnr_256,final_image_psnr_256,init_image_ssim_256,final_image_ssim_256,init_image_psnr_480,final_image_psnr_480,init_image_ssim_480,final_image_ssim_480,image_mse_256_improve_ratio,image_mse_256_improved,image_mae_256_improve_ratio,image_mae_256_improved,image_rmse_256_improve_ratio,image_rmse_256_improved,image_mse_480_improve_ratio,image_mse_480_improved,image_mae_480_improve_ratio,image_mae_480_improved,image_rmse_480_improve_ratio,image_rmse_480_improved,dobs_abs_loss_improve_ratio,dobs_abs_loss_improved,dobs_rel_l1_improve_ratio,dobs_rel_l1_improved,dobs_rel_l2_improve_ratio,dobs_rel_l2_improved,image_psnr_256_delta,image_psnr_256_improved,image_ssim_256_delta,image_ssim_256_improved,image_psnr_480_delta,image_psnr_480_improved,image_ssim_480_delta,image_ssim_480_improved,init_mse_256,final_mse_256,mse256_improve_ratio,init_mse_480,final_mse_480,mse480_improve_ratio,dobs_loss_improve_ratio,best_mse_256,best_mse_256_iter,best_dobs_abs_loss,best_dobs_iter,runtime_seconds,initial_forward_evals,adjoint_step_forward_evals,candidate_selection_forward_evals,post_update_eval_forward_evals,total_forward_like_evals_excluding_adjoint_solve
test_11,0,8,241.6038818359375,158.74449157714844,5.367391109466553,5.906066417694092,15.543612251852448,12.599384571364922,228.8749237060547,149.08218383789062,5.237060070037842,5.771559238433838,15.128612748895872,12.209921532831022,0.013420342467725277,0.006535864435136318,0.3028797209262848,0.1475059688091278,0.19792187213897705,0.09051410108804703,22.404038143214212,24.22809057874449,0.829933226108551,0.807668924331665,22.63909509570931,24.500819761984836,0.8732815384864807,0.8557004928588867,0.34295554205977063,True,-0.10036073340684425,False,0.18941721092768837,True,0.3486303286359233,True,-0.10206091991456417,False,0.1929252380577771,True,0.5129882526196723,True,0.5129882966131597,True,0.5426776226882475,True,1.8240524355302767,True,-0.022264301776885986,False,1.8617246662755278,True,-0.017581045627593994,False,241.6038818359375,158.74449157714844,0.34295554205977063,228.8749237060547,149.08218383789062,0.3486303286359233,0.5129882526196723,158.74449157714844,8,0.006535864435136318,8,39.54010537100112,1,8,16,0,25
test_12,0,8,273.8349914550781,188.79383850097656,5.29047155380249,6.147521495819092,16.547960341234752,13.740227017810753,258.70770263671875,177.47618103027344,5.160700798034668,6.03441047668457,16.084393138589927,13.32201865447851,0.014096064493060112,0.00744018517434597,0.3162866532802582,0.16694243252277374,0.2056753933429718,0.10254861414432526,21.8601877931836,23.475199056065094,0.8374574184417725,0.8060764074325562,22.106983627307855,23.74367647206293,0.877284049987793,0.8557965755462646,0.3105561948172427,True,-0.16199878088380246,False,0.16967247113998862,True,0.31398957502441094,True,-0.16930058781599291,False,0.1717425370239001,True,0.47217997062363315,True,0.47217996462430545,True,0.5014055280116916,True,1.6150112628814952,True,-0.03138101100921631,False,1.6366928447550748,True,-0.02148747444152832,False,273.8349914550781,188.79383850097656,0.3105561948172427,258.70770263671875,177.47618103027344,0.31398957502441094,0.47217997062363315,188.79383850097656,8,0.00744018517434597,8,39.654605265999635,1,8,16,0,25
test_13,0,8,226.21719360351562,175.3034210205078,4.555836200714111,5.204109191894531,15.040518395438225,13.240219825233561,212.43695068359375,164.85311889648438,4.42957878112793,5.089168071746826,14.575217002967529,12.839513966520865,0.011433642357587814,0.007474559359252453,0.2550356090068817,0.16672542691230774,0.17273734509944916,0.10379543155431747,22.68982111781328,23.797173307420035,0.8566970825195312,0.8477181792259216,22.962776631753357,24.06410554031066,0.888925313949585,0.8834204077720642,0.22506588368452088,True,-0.1422950612400558,False,0.11969657713065082,True,0.22399037283293105,True,-0.148905646159609,False,0.11908591385590715,True,0.3462661218681282,True,0.3462660858933029,True,0.3991141203718339,True,1.107352189606754,True,-0.00897890329360962,False,1.1013289085573028,True,-0.005504906177520752,False,226.21719360351562,175.3034210205078,0.22506588368452088,212.43695068359375,164.85311889648438,0.22399037283293105,0.3462661218681282,175.3034210205078,5,0.007474559359252453,5,39.60015784800089,1,8,16,0,25
test_14,0,8,279.56524658203125,186.26844787597656,5.9189276695251465,6.388335704803467,16.720204741032067,13.64801992510183,265.6907653808594,175.93798828125,5.785666465759277,6.26174259185791,16.300023477923563,13.264161800929978,0.014817958697676659,0.0074921660125255585,0.3355511426925659,0.1696593165397644,0.21383121609687805,0.10133398324251175,21.7702453985814,23.533684263879042,0.8160982131958008,0.799750804901123,21.99131262220733,23.781481002795598,0.8598761558532715,0.8475356101989746,0.33372101806895654,True,-0.0793062631420701,False,0.18374086104285473,True,0.33780917063847227,True,-0.08228544263933352,False,0.18624891437151067,True,0.4943860915070131,True,0.49438611599155924,True,0.5261029465542223,True,1.7634388652976405,True,-0.016347408294677734,False,1.7901683805882662,True,-0.012340545654296875,False,279.56524658203125,186.26844787597656,0.33372101806895654,265.6907653808594,175.93798828125,0.33780917063847227,0.4943860915070131,186.26844787597656,8,0.0074921660125255585,8,39.493184665001536,1,8,16,0,25
test_15,0,8,135.0592041015625,123.08605194091797,3.8934991359710693,4.031459331512451,11.621497498238448,11.094415349215927,127.81112670898438,118.10838317871094,3.8075613975524902,3.9682211875915527,11.305358318469361,10.867768086351077,0.007931074127554893,0.007410251535475254,0.17565138638019562,0.16411660611629486,0.11781840026378632,0.10599673539400101,24.929835359996538,25.332988804580154,0.8433449268341064,0.8466561436653137,25.16939058758854,25.51226997749108,0.8907251358032227,0.8922913670539856,0.08865113814561511,True,-0.03543347275122434,False,0.045354064663557236,True,0.07591470148264733,True,-0.04219493089258989,False,0.038706445190981854,True,0.0656686072576827,True,0.06566859790601468,True,0.10033801887665401,True,0.4031534445836158,True,0.0033112168312072754,True,0.34287938990253863,True,0.0015662312507629395,True,135.0592041015625,123.08605194091797,0.08865113814561511,127.81112670898438,118.10838317871094,0.07591470148264733,0.0656686072576827,123.08605194091797,1,0.007410251535475254,1,39.38664882899866,1,8,16,0,25
test_16,0,8,87.30409240722656,80.02438354492188,2.922834634780884,3.1860313415527344,9.34366589766707,8.945634887749549,81.94046783447266,76.08676147460938,2.844766616821289,3.1204512119293213,9.052097427363044,8.72277257955344,0.006639003753662109,0.006607146933674812,0.1467539519071579,0.14604975283145905,0.09873472899198532,0.08737093955278397,26.824731202361846,27.202853848007425,0.8773598074913025,0.8801840543746948,27.10009282907493,27.421986227479596,0.9154103398323059,0.9167584180831909,0.08338336338631967,True,-0.0900484425768725,False,0.04259901994321721,True,0.07143852744029043,True,-0.09690938914911137,False,0.036381054275230265,True,0.004798433795872797,True,0.004798501618133983,True,0.11509414726816845,True,0.37812264564557907,True,0.002824246883392334,True,0.321893398404665,True,0.0013480782508850098,True,87.30409240722656,80.02438354492188,0.08338336338631967,81.94046783447266,76.08676147460938,0.07143852744029043,0.004798433795872797,80.02438354492188,1,0.006607146933674812,1,39.412127964998945,1,8,16,0,25
test_17,0,8,56.83616638183594,47.49102783203125,2.2763001918792725,2.563333511352539,7.538976481050723,6.891373435827669,53.071956634521484,44.210506439208984,2.200892686843872,2.4869637489318848,7.285050214962247,6.649098167361419,0.006733576767146587,0.005255658179521561,0.14976690709590912,0.11689533293247223,0.10182599723339081,0.06574840843677521,28.688829451742116,29.468961531412184,0.906353235244751,0.9092367887496948,28.986426228011098,29.77982232256661,0.9365947246551514,0.9382736682891846,0.16442239413232312,True,-0.12609642634004742,False,0.0859006586438787,True,0.16697048228947836,True,-0.12997955956594814,False,0.08729549266449856,True,0.21948492435942374,True,0.21948489690160192,True,0.3543062653594196,True,0.7801320796700679,True,0.0028835535049438477,True,0.7933960945555114,True,0.0016789436340332031,True,56.83616638183594,47.49102783203125,0.16442239413232312,53.071956634521484,44.210506439208984,0.16697048228947836,0.21948492435942374,47.49102783203125,2,0.005255658179521561,2,39.44853516600051,1,8,16,0,25
test_18,0,8,78.16587829589844,64.62789154052734,2.743096351623535,2.9209210872650146,8.841146888039948,8.039147438660853,73.26013946533203,60.67709732055664,2.666306495666504,2.8440377712249756,8.559213717703983,7.789550521086351,0.007019643671810627,0.006332822144031525,0.15523388981819153,0.1400453746318817,0.10955746471881866,0.08239282667636871,27.304905099950062,28.13087734643906,0.8893020153045654,0.8920620679855347,27.586399810157634,28.404829253398827,0.9216295480728149,0.9234490990638733,0.17319560722036043,True,-0.06482628127012999,False,0.09071215075771738,True,0.17175837005783662,True,-0.0666582314701135,False,0.08992218467749685,True,0.09784279085837169,True,0.09784277907356839,True,0.24794876471375607,True,0.8259722464889983,True,0.0027600526809692383,True,0.8184294432411932,True,0.0018195509910583496,True,78.16587829589844,64.62789154052734,0.17319560722036043,73.26013946533203,60.67709732055664,0.17175837005783662,0.09784279085837169,64.62789154052734,2,0.006332822144031525,2,39.44077263100007,1,8,16,0,25
test_19,0,8,248.56776428222656,185.51516723632812,5.400919437408447,5.814532279968262,15.766031976443108,13.620395267257413,228.9697265625,171.2675018310547,5.224904537200928,5.644324779510498,15.131745654831104,13.086921021808555,0.010895811021327972,0.008105343207716942,0.2492670863866806,0.18542863428592682,0.15336553752422333,0.0995340496301651,22.28062915996138,23.551282999245096,0.8359789848327637,0.8210422992706299,22.637296566099444,23.89832759113373,0.8681811094284058,0.8578667640686035,0.2536636125282423,True,-0.07658193153094021,False,0.13609237329922153,True,0.2520080955579713,True,-0.0802732833343173,False,0.13513474781209817,True,0.25610464497711394,True,0.25610461864775436,True,0.351001201200138,True,1.2706538392837174,True,-0.014936685562133789,False,1.2610310250342849,True,-0.010314345359802246,False,248.56776428222656,185.51516723632812,0.2536636125282423,228.9697265625,171.2675018310547,0.2520080955579713,0.25610464497711394,185.51516723632812,8,0.008105343207716942,8,39.51617326499945,1,8,16,0,25
test_20,0,8,211.6850128173828,159.4530487060547,4.792914867401123,5.242331504821777,14.549399053479247,12.627471983974255,195.06753540039062,146.1865692138672,4.638309478759766,5.068027973175049,13.966657989669205,12.090763797786606,0.010945083573460579,0.006716480944305658,0.24943707883358002,0.15306775271892548,0.15838007628917694,0.08913803845643997,22.978176108144204,24.2087489484135,0.8468444347381592,0.8383583426475525,23.333227252421025,24.586002481507094,0.878886878490448,0.8724267482757568,0.2467437983263725,True,-0.09376687253037921,False,0.1320966634044767,True,0.25058483507361373,True,-0.09264549862034921,False,0.13431231675251287,True,0.3863472215983809,True,0.3863472366053649,True,0.4371890673033569,True,1.2305728402692964,True,-0.00848609209060669,False,1.252775229086069,True,-0.006460130214691162,False,211.6850128173828,159.4530487060547,0.2467437983263725,195.06753540039062,146.1865692138672,0.25058483507361373,0.3863472215983809,159.4530487060547,5,0.006716480944305658,5,39.55284974099959,1,8,16,0,25
