sample,init_iter,final_iter,init_image_mse_256,final_image_mse_256,init_image_mae_256,final_image_mae_256,init_image_rmse_256,final_image_rmse_256,init_image_mse_480,final_image_mse_480,init_image_mae_480,final_image_mae_480,init_image_rmse_480,final_image_rmse_480,init_dobs_abs_loss,final_dobs_abs_loss,init_dobs_rel_l1,final_dobs_rel_l1,init_dobs_rel_l2,final_dobs_rel_l2,init_image_psnr_256,final_image_psnr_256,init_image_ssim_256,final_image_ssim_256,init_image_psnr_480,final_image_psnr_480,init_image_ssim_480,final_image_ssim_480,image_mse_256_improve_ratio,image_mse_256_improved,image_mae_256_improve_ratio,image_mae_256_improved,image_rmse_256_improve_ratio,image_rmse_256_improved,image_mse_480_improve_ratio,image_mse_480_improved,image_mae_480_improve_ratio,image_mae_480_improved,image_rmse_480_improve_ratio,image_rmse_480_improved,dobs_abs_loss_improve_ratio,dobs_abs_loss_improved,dobs_rel_l1_improve_ratio,dobs_rel_l1_improved,dobs_rel_l2_improve_ratio,dobs_rel_l2_improved,image_psnr_256_delta,image_psnr_256_improved,image_ssim_256_delta,image_ssim_256_improved,image_psnr_480_delta,image_psnr_480_improved,image_ssim_480_delta,image_ssim_480_improved,init_mse_256,final_mse_256,mse256_improve_ratio,init_mse_480,final_mse_480,mse480_improve_ratio,dobs_loss_improve_ratio,best_mse_256,best_mse_256_iter,best_dobs_abs_loss,best_dobs_iter,runtime_seconds,initial_forward_evals,adjoint_step_forward_evals,candidate_selection_forward_evals,post_update_eval_forward_evals,total_forward_like_evals_excluding_adjoint_solve
test_11,0,8,241.6038818359375,160.2797088623047,5.367391109466553,5.942011833190918,15.543612251852448,12.660162276302175,228.8749237060547,150.5994415283203,5.237060070037842,5.807486057281494,15.128612748895872,12.27189641124469,0.013420342467725277,0.006680093705654144,0.3028797209262848,0.15076103806495667,0.19792187213897705,0.09167655557394028,22.404038143214212,24.186291772178876,0.829933226108551,0.8074517250061035,22.63909509570931,24.456843607489418,0.8732815384864807,0.8556115031242371,0.33660126797489176,True,-0.10705773289201723,False,0.18550707061072272,True,0.3420011284340772,True,-0.1089210319558969,False,0.18882870393119716,True,0.502241189282508,True,0.5022412276253012,True,0.5368043229193815,True,1.7822536289646642,True,-0.02248150110244751,False,1.8177485117801098,True,-0.017670035362243652,False,241.6038818359375,160.2797088623047,0.33660126797489176,228.8749237060547,150.5994415283203,0.3420011284340772,0.502241189282508,160.2797088623047,8,0.006680093705654144,8,92.74726274300065,1,8,64,0,73
test_12,0,8,273.8349914550781,183.5554962158203,5.29047155380249,6.188254356384277,16.547960341234752,13.548265431996095,258.70770263671875,172.345947265625,5.160700798034668,6.078338146209717,16.084393138589927,13.12805953923218,0.014096064493060112,0.007161695510149002,0.3162866532802582,0.1606937050819397,0.2056753933429718,0.0980454683303833,21.8601877931836,23.597403289649648,0.8374574184417725,0.7997152805328369,22.106983627307855,23.871066467311614,0.877284049987793,0.8509500026702881,0.329685752575078,True,-0.16969806820648003,False,0.18127278814922815,True,0.33381980702895375,True,-0.17781254602559632,False,0.18380137651974465,True,0.49193652496646545,True,0.4919364967953843,True,0.5232999595269429,True,1.7372154964660496,True,-0.03774213790893555,False,1.7640828400037591,True,-0.026334047317504883,False,273.8349914550781,183.5554962158203,0.329685752575078,258.70770263671875,172.345947265625,0.33381980702895375,0.49193652496646545,183.5554962158203,8,0.007161695510149002,8,107.66443661199992,1,8,64,0,73
test_13,0,8,226.21719360351562,149.990966796875,4.555836200714111,5.303813934326172,15.040518395438225,12.247079929390312,212.43695068359375,139.899169921875,4.42957878112793,5.1929144859313965,14.575217002967529,11.827897950264662,0.011433642357587814,0.005977672524750233,0.2550356090068817,0.13333629071712494,0.17273734509944916,0.0837494358420372,22.68982111781328,24.47442617645175,0.8566970825195312,0.8283923864364624,22.962776631753357,24.776925844561262,0.888925313949585,0.8700553178787231,0.33696035916810024,True,-0.1641801198854896,False,0.18572753894539798,True,0.3414555731867809,True,-0.17232692825228899,False,0.18849249737711085,True,0.47718563006648534,True,0.47718559287928985,True,0.5151631177708808,True,1.7846050586384692,True,-0.028304696083068848,False,1.814149212807905,True,-0.018869996070861816,False,226.21719360351562,149.990966796875,0.33696035916810024,212.43695068359375,139.899169921875,0.3414555731867809,0.47718563006648534,149.990966796875,8,0.005977672524750233,8,114.86599385400041,1,8,64,0,73
test_14,0,8,279.56524658203125,180.46128845214844,5.9189276695251465,6.393650531768799,16.720204741032067,13.433588070658875,265.6907653808594,170.24656677246094,5.785666465759277,6.269699573516846,16.300023477923563,13.047856788471467,0.014817958697676659,0.00719164963811636,0.3355511426925659,0.1628541648387909,0.21383121609687805,0.09674598276615143,21.7702453985814,23.671236683059526,0.8160982131958008,0.7954841256141663,21.99131262220733,23.92429359510882,0.8598761558532715,0.8440041542053223,0.35449312581420217,True,-0.08020420061690961,False,0.19656557567788055,True,0.35923039504809967,True,-0.08366073478692364,False,0.1995191414206592,True,0.5146666429999821,True,0.5146666361124165,True,0.5475591238144228,True,1.900991284478124,True,-0.02061408758163452,False,1.9329809729014897,True,-0.01587200164794922,False,279.56524658203125,180.46128845214844,0.35449312581420217,265.6907653808594,170.24656677246094,0.35923039504809967,0.5146666429999821,180.46128845214844,8,0.00719164963811636,8,92.72321326199926,1,8,64,0,73
test_15,0,8,135.0592041015625,84.16158294677734,3.8934991359710693,4.058784008026123,11.621497498238448,9.173962227237332,127.81112670898438,79.49173736572266,3.8075613975524902,3.9972290992736816,11.305358318469361,8.915813892501495,0.007931074127554893,0.004775793291628361,0.17565138638019562,0.10577062517404556,0.11781840026378632,0.06771312654018402,24.929835359996538,26.983938268300594,0.8433449268341064,0.837847113609314,25.16939058758854,27.23185733114939,0.8907251358032227,0.8869764804840088,0.3768541469895716,True,-0.04245149832652728,False,0.2106041214888094,True,0.37805307399629373,True,-0.04981343225169276,False,0.21136388238698273,True,0.3978377688548286,True,0.39783780046287837,True,0.42527545452149385,True,2.0541029083040563,True,-0.0054978132247924805,False,2.0624667435608472,True,-0.003748655319213867,False,135.0592041015625,84.16158294677734,0.3768541469895716,127.81112670898438,79.49173736572266,0.37805307399629373,0.3978377688548286,84.16158294677734,8,0.004775793291628361,8,116.43796938999913,1,8,64,0,73
test_16,0,8,87.30409240722656,42.60255813598633,2.922834634780884,3.097726583480835,9.34366589766707,6.52706351554712,81.94046783447266,39.15835952758789,2.844766616821289,3.0391509532928467,9.052097427363044,6.25766406317788,0.006639003753662109,0.003227369161322713,0.1467539519071579,0.0713403970003128,0.09873472899198532,0.038982342928647995,26.824731202361846,29.94072044347128,0.8773598074913025,0.8701109886169434,27.10009282907493,30.306832326228875,0.9154103398323059,0.9085806012153625,0.5120210638320498,True,-0.059836415861071274,False,0.3014451086936765,True,0.5221120825586214,True,-0.06833050392326813,False,0.30870562172008115,True,0.5138774910232041,True,0.5138775067130096,True,0.6051810408836233,True,3.1159892411094354,True,-0.007248818874359131,False,3.2067394971539436,True,-0.006829738616943359,False,87.30409240722656,42.60255813598633,0.5120210638320498,81.94046783447266,39.15835952758789,0.5221120825586214,0.5138774910232041,42.60255813598633,8,0.003227369161322713,8,101.14936713399948,1,8,64,0,73
test_17,0,8,56.83616638183594,35.426002502441406,2.2763001918792725,2.496244192123413,7.538976481050723,5.951974672530236,53.071956634521484,32.28377151489258,2.200892686843872,2.4146087169647217,7.285050214962247,5.681880983872557,0.006733576767146587,0.003102964721620083,0.14976690709590912,0.06901554018259048,0.10182599723339081,0.041842952370643616,28.688829451742116,30.741855731392786,0.906353235244751,0.9124099016189575,28.986426228011098,31.145234571387114,0.9365947246551514,0.9397233128547668,0.3766996481704394,True,-0.09662345987084515,False,0.21050626865718683,True,0.3916981102239316,True,-0.09710424837988167,False,0.22006289370481405,True,0.5391803153862056,True,0.5391803067754289,True,0.5890739741509593,True,2.0530262796506697,True,0.006056666374206543,True,2.158808343376016,True,0.0031285881996154785,True,56.83616638183594,35.426002502441406,0.3766996481704394,53.071956634521484,32.28377151489258,0.3916981102239316,0.5391803153862056,35.426002502441406,8,0.003102964721620083,8,92.58943853799974,1,8,64,0,73
test_18,0,8,78.16587829589844,45.64677047729492,2.743096351623535,2.8884029388427734,8.841146888039948,6.75623937388951,73.26013946533203,41.884521484375,2.666306495666504,2.8089113235473633,8.559213717703983,6.471825205023309,0.007019643671810627,0.0035328231751918793,0.15523388981819153,0.07812560349702835,0.10955746471881866,0.04945296049118042,27.304905099950062,29.640976656191697,0.8893020153045654,0.8894799947738647,27.586399810157634,30.014541639633293,0.9216295480728149,0.9224377870559692,0.4160268972543415,True,-0.05297174017718474,False,0.23581867155386876,True,0.42827679840555166,True,-0.05348403422959016,False,0.24387619955824327,True,0.49672328954877615,True,0.4967232761542918,True,0.5486116749903714,True,2.3360715562416345,True,0.0001779794692993164,True,2.42814182947566,True,0.0008082389831542969,True,78.16587829589844,45.64677047729492,0.4160268972543415,73.26013946533203,41.884521484375,0.42827679840555166,0.49672328954877615,45.64677047729492,8,0.0035328231751918793,8,92.58321792599963,1,8,64,0,73
test_19,0,8,248.56776428222656,180.76556396484375,5.400919437408447,5.869901180267334,15.766031976443108,13.444908477369555,228.9697265625,166.6068878173828,5.224904537200928,5.698823928833008,15.131745654831104,12.90762905484128,0.010895811021327972,0.0069062369875609875,0.2492670863866806,0.1579962819814682,0.15336553752422333,0.08961382508277893,22.28062915996138,23.663920216605746,0.8359789848327637,0.8159792423248291,22.637296566099444,24.018147701833136,0.8681811094284058,0.8541745543479919,0.27277149357307323,True,-0.08683368605917106,False,0.14722306174067915,True,0.27236281267992973,True,-0.09070393310685754,False,0.14698347769806613,True,0.36615668403127116,True,0.3661566624293934,True,0.4156847325036072,True,1.3832910566443672,True,-0.01999974250793457,False,1.3808511357336926,True,-0.014006555080413818,False,248.56776428222656,180.76556396484375,0.27277149357307323,228.9697265625,166.6068878173828,0.27236281267992973,0.36615668403127116,180.76556396484375,8,0.0069062369875609875,8,92.6699668550009,1,8,64,0,73
test_20,0,8,211.6850128173828,146.90353393554688,4.792914867401123,5.343644142150879,14.549399053479247,12.120376806665165,195.06753540039062,133.901123046875,4.638309478759766,5.168455600738525,13.966657989669205,11.57156528075934,0.010945083573460579,0.005735047161579132,0.24943707883358002,0.1307010054588318,0.15838007628917694,0.07610869407653809,22.978176108144204,24.56475478736181,0.8468444347381592,0.8278223276138306,23.333227252421025,24.967235025975178,0.878886878490448,0.8645062446594238,0.3060277060696855,True,-0.11490487312750133,False,0.16695000514354952,True,0.3135653107420807,True,-0.11429727240201334,False,0.17148645801173654,True,0.476016137879351,True,0.4760161317215024,True,0.5194553768360667,True,1.586578679217606,True,-0.019022107124328613,False,1.6340077735541527,True,-0.01438063383102417,False,211.6850128173828,146.90353393554688,0.3060277060696855,195.06753540039062,133.901123046875,0.3135653107420807,0.476016137879351,146.90353393554688,8,0.005735047161579132,8,92.59945676000098,1,8,64,0,73
