sample,init_iter,final_iter,init_image_mse_256,final_image_mse_256,init_image_mae_256,final_image_mae_256,init_image_rmse_256,final_image_rmse_256,init_image_mse_480,final_image_mse_480,init_image_mae_480,final_image_mae_480,init_image_rmse_480,final_image_rmse_480,init_dobs_abs_loss,final_dobs_abs_loss,init_dobs_rel_l1,final_dobs_rel_l1,init_dobs_rel_l2,final_dobs_rel_l2,init_image_psnr_256,final_image_psnr_256,init_image_ssim_256,final_image_ssim_256,init_image_psnr_480,final_image_psnr_480,init_image_ssim_480,final_image_ssim_480,image_mse_256_improve_ratio,image_mse_256_improved,image_mae_256_improve_ratio,image_mae_256_improved,image_rmse_256_improve_ratio,image_rmse_256_improved,image_mse_480_improve_ratio,image_mse_480_improved,image_mae_480_improve_ratio,image_mae_480_improved,image_rmse_480_improve_ratio,image_rmse_480_improved,dobs_abs_loss_improve_ratio,dobs_abs_loss_improved,dobs_rel_l1_improve_ratio,dobs_rel_l1_improved,dobs_rel_l2_improve_ratio,dobs_rel_l2_improved,image_psnr_256_delta,image_psnr_256_improved,image_ssim_256_delta,image_ssim_256_improved,image_psnr_480_delta,image_psnr_480_improved,image_ssim_480_delta,image_ssim_480_improved,init_mse_256,final_mse_256,mse256_improve_ratio,init_mse_480,final_mse_480,mse480_improve_ratio,dobs_loss_improve_ratio,best_mse_256,best_mse_256_iter,best_dobs_abs_loss,best_dobs_iter,runtime_seconds,initial_forward_evals,adjoint_step_forward_evals,candidate_selection_forward_evals,post_update_eval_forward_evals,total_forward_like_evals_excluding_adjoint_solve
test_20,0,8,211.6850128173828,147.2608642578125,4.792914867401123,5.351609706878662,14.549399053479247,12.135108745199298,195.06753540039062,134.24404907226562,4.638309478759766,5.173676013946533,13.966657989669205,11.586373421923946,0.010945083573460579,0.006741111166775227,0.24943707883358002,0.15362907946109772,0.15838007628917694,0.08306697756052017,22.978176108144204,24.554203771368076,0.8468444347381592,0.8292539119720459,23.333227252421025,24.956126792286287,0.878886878490448,0.865533173084259,0.30433967762822994,True,-0.1165668189262801,False,0.16593745895659143,True,0.3118073245928902,True,-0.11542277151584189,False,0.17042620858230553,True,0.3840968758333618,True,0.38409686250382846,True,0.4755212934149081,True,1.576027663223872,True,-0.01759052276611328,False,1.6228995398652621,True,-0.013353705406188965,False,211.6850128173828,147.2608642578125,0.30433967762822994,195.06753540039062,134.24404907226562,0.3118073245928902,0.3840968758333618,147.2608642578125,8,0.006716480944305658,5,30.668717369997466,1,8,0,8,17
test_21,0,8,241.3158416748047,180.69740295410156,4.786718368530273,5.455835819244385,15.534343940920218,13.442373412240174,224.16415405273438,166.82135009765625,4.644670009613037,5.297019958496094,14.972112544752473,12.915933961493309,0.010140614584088326,0.007718401961028576,0.228606179356575,0.17400074005126953,0.15674766898155212,0.09661839157342911,22.409218891122855,23.66555811337008,0.8524606227874756,0.829830527305603,22.729415560547842,24.012560904606488,0.8823881149291992,0.8684263229370117,0.2511995826713764,True,-0.13978625839218092,False,0.1346674527508875,True,0.2558071971738534,True,-0.1404513017141697,False,0.1373338984136671,True,0.23886250707344597,True,0.23886248157751774,True,0.38360556044259975,True,1.2563392222472238,True,-0.02263009548187256,False,1.2831453440586458,True,-0.0139617919921875,False,241.3158416748047,180.69740295410156,0.2511995826713764,224.16415405273438,166.82135009765625,0.2558071971738534,0.23886250707344597,180.69740295410156,8,0.007718401961028576,8,59.19324244199743,1,8,0,8,17
test_22,0,8,290.69500732421875,209.37437438964844,5.469248294830322,6.095602512359619,17.049780272021653,14.469774510670456,273.7615966796875,196.5059051513672,5.336441516876221,5.960330963134766,16.545742554496837,14.018056397067577,0.011911027133464813,0.008515581488609314,0.26941412687301636,0.19261294603347778,0.17794688045978546,0.10821382701396942,21.60070149268366,23.025841953999823,0.8371272087097168,0.804082453250885,21.861351969397774,23.301321163256638,0.8727491497993469,0.8512372374534607,0.27974554390564843,True,-0.11452290767658672,False,0.15132193612986225,True,0.28220061712568256,True,-0.11691113718484684,False,0.152769581002705,True,0.28506740909276446,True,0.28506738577763,True,0.39187567247734506,True,1.4251404613161647,True,-0.03304475545883179,False,1.4399691938588646,True,-0.02151191234588623,False,290.69500732421875,209.37437438964844,0.27974554390564843,273.7615966796875,196.5059051513672,0.28220061712568256,0.28506740909276446,209.37437438964844,8,0.008492804132401943,7,46.29961199999889,1,8,0,8,17
test_23,0,8,208.62615966796875,159.62535095214844,4.101831912994385,4.803441524505615,14.443896969584378,12.634292657372965,193.7849884033203,147.32237243652344,3.9715638160705566,4.666893482208252,13.920667670888502,12.137642787482397,0.009114069864153862,0.007212663535028696,0.20393991470336914,0.16139331459999084,0.14568975567817688,0.09006842970848083,23.041389583511084,24.204058569995425,0.8775506019592285,0.8546251654624939,23.36187590811166,24.552390181206327,0.9012466073036194,0.8882111310958862,0.23487375118156564,True,-0.171047869925727,False,0.12528504710480212,True,0.2397637523402744,True,-0.1750770473141926,False,0.12808472449455244,True,0.208623189997136,True,0.20862321220960475,True,0.3817792521540063,True,1.1626689864843414,True,-0.02292543649673462,False,1.1905142730946672,True,-0.013035476207733154,False,208.62615966796875,159.62535095214844,0.23487375118156564,193.7849884033203,147.32237243652344,0.2397637523402744,0.208623189997136,159.62535095214844,8,0.007042580749839544,7,44.98726661800174,1,8,0,8,17
test_24,0,8,138.22891235351562,99.69534301757812,4.018396854400635,4.259873390197754,11.757079244162457,9.984755531187437,128.53614807128906,92.31402587890625,3.8915441036224365,4.133055686950684,11.33737835971302,9.608018832147772,0.008058106526732445,0.006715876050293446,0.1799933761358261,0.1500120609998703,0.12081760168075562,0.08075929433107376,24.829088312996316,26.248328501489514,0.852971076965332,0.8553557991981506,25.14482441135304,26.58240030846821,0.8889433741569519,0.8912248611450195,0.2787663498168094,True,-0.06009275453533485,False,0.15074523835117049,True,0.2818049454251027,True,-0.062060605481349784,False,0.15253610426466083,True,0.1665689665208116,True,0.16656899147869098,True,0.33156019315131763,True,1.4192401884931982,True,0.0023847222328186035,True,1.4375758971151704,True,0.002281486988067627,True,138.22891235351562,99.69534301757812,0.2787663498168094,128.53614807128906,92.31402587890625,0.2818049454251027,0.1665689665208116,99.69534301757812,8,0.006648368667811155,7,44.34381967000081,1,8,0,8,17
test_25,0,8,101.92028045654297,75.1911849975586,3.4193711280822754,3.6405599117279053,10.095557461405633,8.671285083397882,93.65359497070312,68.6627197265625,3.2937819957733154,3.5080819129943848,9.67747875072341,8.286297105858713,0.006365569308400154,0.006032987497746944,0.14213339984416962,0.13470736145973206,0.09536168724298477,0.07049058377742767,26.1524711205978,27.473407928405358,0.8748854398727417,0.8796184062957764,26.519832693273948,27.867867203004664,0.9042643904685974,0.9080511331558228,0.26225492452781207,True,-0.06468697762258319,False,0.14107912152968966,True,0.2668437367722835,True,-0.06506196144614326,False,0.14375455433168058,True,0.05224698600988916,True,0.05224696230813432,True,0.2608081314870603,True,1.3209368078075592,True,0.004732966423034668,True,1.3480345097307165,True,0.003786742687225342,True,101.92028045654297,75.1911849975586,0.26225492452781207,93.65359497070312,68.6627197265625,0.2668437367722835,0.05224698600988916,75.1911849975586,8,0.005826734937727451,7,30.681471675001376,1,8,0,8,17
test_26,0,8,113.97692108154297,86.12767028808594,3.462193727493286,3.7394909858703613,10.675997427947562,9.280499463287843,104.08544921875,78.7154541015625,3.3368961811065674,3.610934257507324,10.202227659621697,8.872173020267498,0.007011869922280312,0.006229445803910494,0.15612049400806427,0.13869968056678772,0.10676487535238266,0.0735194981098175,25.666908011402754,26.88365022192596,0.8744701147079468,0.8757248520851135,26.061177012051356,27.274477169170517,0.9021017551422119,0.903649628162384,0.2443411396727631,True,-0.08009293534760262,False,0.13071359131339455,True,0.24374199571227959,True,-0.08212364470680036,False,0.13036904132399915,True,0.1115856578816542,True,0.11158569252455162,True,0.31138871405530877,True,1.2167422105232077,True,0.001254737377166748,True,1.2133001571191606,True,0.0015478730201721191,True,113.97692108154297,86.12767028808594,0.2443411396727631,104.08544921875,78.7154541015625,0.24374199571227959,0.1115856578816542,86.12767028808594,8,0.005965632386505604,7,30.67143593900255,1,8,0,8,17
test_27,0,8,102.92526245117188,76.189208984375,3.3512961864471436,3.623617172241211,10.145208842166427,8.728643020789372,94.46688079833984,69.58983612060547,3.228158712387085,3.486964464187622,9.71940743041158,8.342052272708765,0.006956594064831734,0.006049703806638718,0.15520399808883667,0.13497096300125122,0.10627628117799759,0.07107461988925934,26.109857390244443,27.41614257470173,0.8770262002944946,0.880136251449585,26.482281464867867,27.80961908349653,0.9068500995635986,0.9093297719955444,0.25976181969397744,True,-0.08125840589538746,False,0.13962904494279682,True,0.26334144270984866,True,-0.08017132206274988,False,0.14171184483870827,True,0.13036411922428132,True,0.13036413582512205,True,0.3312278233508121,True,1.3062851844572876,True,0.003110051155090332,True,1.3273376186286612,True,0.0024796724319458008,True,102.92526245117188,76.189208984375,0.25976181969397744,94.46688079833984,69.58983612060547,0.26334144270984866,0.13036411922428132,76.189208984375,8,0.0057715848088264465,7,30.6431860149969,1,8,0,8,17
test_28,0,8,213.55166625976562,164.53822326660156,3.981577157974243,4.750480651855469,14.6134070722664,12.827245349902745,201.05938720703125,154.28318786621094,3.8661956787109375,4.635376453399658,14.179541149382487,12.421078369699265,0.0089900903403759,0.007447870448231697,0.20179440081119537,0.1671772450208664,0.14589007198810577,0.0949590653181076,22.940047577062007,24.072409187589145,0.8868930339813232,0.8629399538040161,23.201833675423025,24.351891182436578,0.9100824594497681,0.896397590637207,0.22951561957631164,True,-0.19311530666712914,False,0.12222760329131899,True,0.23264867157211883,True,-0.19895029600389524,False,0.12401408206073572,True,0.17154665121064536,True,0.17154666160705934,True,0.3491053638920776,True,1.1323616105271377,True,-0.02395308017730713,False,1.1500575070135532,True,-0.013684868812561035,False,213.55166625976562,164.53822326660156,0.22951561957631164,201.05938720703125,154.28318786621094,0.23264867157211883,0.17154665121064536,164.53822326660156,8,0.0072288839146494865,7,30.755246500000794,1,8,0,8,17
test_29,0,8,180.34304809570312,117.45496368408203,3.9325544834136963,4.6013946533203125,13.429186427170603,10.837664124897119,168.2408447265625,107.99253845214844,3.816237688064575,4.466090202331543,12.970768856415663,10.39194584532408,0.011484591290354729,0.006302188616245985,0.25781485438346863,0.1414763331413269,0.17436841130256653,0.07812173664569855,23.674083164156293,25.536363471872768,0.8746665120124817,0.8538498878479004,23.975762818628453,25.90113972374599,0.9035342931747437,0.8914993405342102,0.3487136603028233,True,-0.1700777885538288,False,0.19297686545105913,True,0.3581074879428579,True,-0.17028617381439193,False,0.19881805308833594,True,0.45124833288668337,True,0.4512483251591505,True,0.551973112201541,True,1.8622803077164747,True,-0.0208166241645813,False,1.9253769051175382,True,-0.012034952640533447,False,180.34304809570312,117.45496368408203,0.3487136603028233,168.2408447265625,107.99253845214844,0.3581074879428579,0.45124833288668337,117.45496368408203,8,0.006302188616245985,8,30.639855407996947,1,8,0,8,17
test_30,0,8,219.15269470214844,143.32386779785156,4.608137607574463,5.2656168937683105,14.803806763874906,11.971794677401194,204.90948486328125,132.95542907714844,4.474081516265869,5.137722492218018,14.314659788597186,11.530630038170006,0.012843412347137928,0.0074448976665735245,0.28885960578918457,0.16744227707386017,0.18622137606143951,0.08940386772155762,22.827609070025325,24.67189202406729,0.8554068803787231,0.8257413506507874,23.119456605944144,24.998016461821145,0.8889307379722595,0.8702415823936462,0.34600910113086164,True,-0.14267787600634943,False,0.1913029622478158,True,0.3511504400791467,True,-0.14833010385244033,False,0.1944880137944107,True,0.4203333611216722,True,0.42033336015668743,True,0.5199054500994518,True,1.8442829540419652,True,-0.02966552972793579,False,1.8785598558770005,True,-0.01868915557861328,False,219.15269470214844,143.32386779785156,0.34600910113086164,204.90948486328125,132.95542907714844,0.3511504400791467,0.4203333611216722,143.32386779785156,8,0.006871058605611324,6,47.41298314899905,1,8,0,8,17
test_31,0,8,64.69669342041016,42.500057220458984,2.756354808807373,2.887763261795044,8.043425478016824,6.51920679381004,58.36445999145508,37.4501953125,2.6472105979919434,2.7588000297546387,7.639663604600341,6.119656470137846,0.0076577928848564625,0.005676044151186943,0.1689980924129486,0.12526333332061768,0.11166862398386002,0.06305540353059769,28.12625637207355,29.95118207343247,0.8652580976486206,0.874051570892334,28.57359250479039,30.500536351115425,0.9099336266517639,0.9142116904258728,0.3430876452327061,True,-0.04767472335844941,False,0.18949870156345414,True,0.35833904197891486,True,-0.04215359059354777,False,0.1989625738948768,True,0.25878849992531194,True,0.2587884778320799,True,0.4353346420732585,True,1.8249257013589215,True,0.008793473243713379,True,1.9269438463250346,True,0.004278063774108887,True,64.69669342041016,42.500057220458984,0.3430876452327061,58.36445999145508,37.4501953125,0.35833904197891486,0.25878849992531194,42.500057220458984,8,0.004705572035163641,7,61.41241227900173,1,8,0,8,17
test_32,0,8,59.21915817260742,43.272056579589844,2.4409987926483154,2.636760711669922,7.695398506419757,6.578149935931062,52.78012466430664,38.63068389892578,2.331756353378296,2.5257861614227295,7.264993094580795,6.215358710398442,0.006271039135754108,0.005594857968389988,0.13840609788894653,0.12348231673240662,0.08683445304632187,0.062287863343954086,28.51045492708851,29.873001858232854,0.8736020922660828,0.88112473487854,29.01037310442019,30.365753253593745,0.9159578680992126,0.9191968441009521,0.26928956920555897,True,-0.08019746654980442,False,0.1451839783939069,True,0.26808274621127154,True,-0.08321187064130266,False,0.14447837327817517,True,0.1078260161702821,True,0.10782603789904217,True,0.28268260858383837,True,1.3625469311443439,True,0.007522642612457275,True,1.3553801491735555,True,0.003238976001739502,True,59.21915817260742,43.272056579589844,0.26928956920555897,52.78012466430664,38.63068389892578,0.26808274621127154,0.1078260161702821,43.272056579589844,8,0.0048514120280742645,7,30.78546886300319,1,8,0,8,17
test_33,0,8,61.40328598022461,42.43449783325195,2.8163816928863525,2.9166784286499023,7.836024883844143,6.514176681151038,56.29894256591797,37.8317756652832,2.701749086380005,2.7744944095611572,7.5032621282957965,6.150754072898965,0.006943127140402794,0.005568399094045162,0.154158353805542,0.12363525480031967,0.10009796917438507,0.06288977712392807,28.35316109196831,29.95788654977606,0.8706004619598389,0.8811216950416565,28.73007484313441,30.4565099637424,0.912792980670929,0.9189462661743164,0.30892138497411015,True,-0.03561191155902085,False,0.168688617288371,True,0.32801978259204495,True,-0.02692526983643576,False,0.1802560049576522,True,0.1979983973158067,True,0.19799834554231607,True,0.37171775168848087,True,1.6047254578077492,True,0.010521233081817627,True,1.726435120607988,True,0.006153285503387451,True,61.40328598022461,42.43449783325195,0.30892138497411015,56.29894256591797,37.8317756652832,0.32801978259204495,0.1979983973158067,42.43449783325195,8,0.004992327652871609,7,30.725457567001285,1,8,0,8,17
test_34,0,8,60.627647399902344,38.977272033691406,2.7495038509368896,2.9516139030456543,7.786375755118831,6.243178039563777,54.94599914550781,34.055763244628906,2.636159896850586,2.805990219116211,7.412556856139979,5.835731594635663,0.008545680902898312,0.004735177382826805,0.18966704607009888,0.10509485751390457,0.11851092427968979,0.053535934537649155,28.40837005947526,30.326962819469628,0.8684428930282593,0.8798984885215759,28.835716470496614,30.913171041434104,0.9120180010795593,0.9178473353385925,0.357103999490593,True,-0.07350782652652857,False,0.1981920426252669,True,0.3801957599416305,True,-0.06442337677181739,False,0.21272353009987163,True,0.44589817510425134,True,0.4458981689654799,True,0.5482616065684307,True,1.9185927599943682,True,0.01145559549331665,True,2.0774545709374905,True,0.005829334259033203,True,60.627647399902344,38.977272033691406,0.357103999490593,54.94599914550781,34.055763244628906,0.3801957599416305,0.44589817510425134,38.977272033691406,8,0.004612678661942482,3,30.786627340999985,1,8,0,8,17
test_35,0,8,206.52818298339844,149.20082092285156,5.690909385681152,5.674801826477051,14.371088441151507,12.214778791400668,194.53785705566406,140.68545532226562,5.547299861907959,5.542788505554199,13.947682856147255,11.86108997193199,0.010228464379906654,0.0077962204813957214,0.2290698140859604,0.17459891736507416,0.15043377876281738,0.09841612726449966,23.085283979398376,24.49736509422019,0.8111283779144287,0.8104565143585205,23.34503594544627,24.752585216191406,0.857240617275238,0.8570067286491394,0.27757646066713715,True,0.002830401630471717,True,0.15004497805302702,True,0.2768222213838262,True,0.0008132526573400883,True,0.14960140015626155,True,0.23779169657677762,True,0.23779168345685117,True,0.3457843838383265,True,1.412081114821813,True,-0.0006718635559082031,False,1.407549270745136,True,-0.0002338886260986328,False,206.52818298339844,149.20082092285156,0.27757646066713715,194.53785705566406,140.68545532226562,0.2768222213838262,0.23779169657677762,149.20082092285156,8,0.007773471064865589,7,30.622265346999484,1,8,0,8,17
